0:0	Account: kaiba3	 Name: Vabsdw	 Level: 81	 IP Address: 171.255.43.124 : 44677
21:50	Account: huy1715	 Name: eventgirl2	 Level: 81	 IP Address: 116.108.185.216 : 51267
21:52	Account: huy1715	 Name: Machine1	 Level: 1	 IP Address: 116.108.185.216 : 51271
22:1	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 100	 IP Address: 27.79.43.143 : 60110
22:1	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 109	 IP Address: 123.25.218.214 : 39308
22:3	Account: huy100	 Name: TiÓuLýPhiTiªu	 Level: 80	 IP Address: 116.108.185.216 : 51299
22:3	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 116.99.167.107 : 49216
22:4	Account: tranhoangcham	 Name: KeVoDanh	 Level: 87	 IP Address: 14.183.197.157 : 49458
22:4	Account: huy100	 Name: Machine2	 Level: 1	 IP Address: 116.108.185.216 : 51309
22:6	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 97	 IP Address: 116.99.167.107 : 49294
22:6	Account: tranhoangcham1	 Name: Duonggia	 Level: 80	 IP Address: 14.183.197.157 : 49462
22:6	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 39068
22:7	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 27.79.43.143 : 60125
22:10	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 27.79.43.143 : 60130
22:12	Account: banhang1	 Name: 0988207491t	 Level: 80	 IP Address: 58.187.67.213 : 42792
22:13	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 42.117.100.219 : 50026
22:14	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 42.117.100.219 : 50029
22:14	Account: xebmt1	 Name: 2f2rf2rfr	 Level: 80	 IP Address: 27.79.43.143 : 60137
22:14	Account: sarin1	 Name: DocXinh11	 Level: 80	 IP Address: 42.117.100.219 : 50037
22:15	Account: sarin2	 Name: DocXinh12	 Level: 81	 IP Address: 42.117.100.219 : 50043
22:16	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 42.117.100.219 : 50046
22:16	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 86	 IP Address: 171.241.216.241 : 49740
22:16	Account: nd0001	 Name: nd0001	 Level: 81	 IP Address: 14.168.28.44 : 49556
22:17	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 83	 IP Address: 171.241.216.241 : 49744
22:17	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 99	 IP Address: 1.52.253.89 : 55303
22:17	Account: huy1713	 Name: Machine3	 Level: 1	 IP Address: 116.108.185.216 : 51329
22:17	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 85	 IP Address: 171.241.216.241 : 49748
22:17	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 42.117.100.219 : 50057
22:17	Account: dm0001	 Name: dm0001	 Level: 80	 IP Address: 14.168.28.44 : 49562
22:18	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 86	 IP Address: 171.241.216.241 : 49750
22:18	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 86	 IP Address: 171.241.216.241 : 7459
22:19	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 87	 IP Address: 171.241.216.241 : 49756
22:19	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 99	 IP Address: 1.52.253.89 : 55318
22:20	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 116.99.167.107 : 49333
22:24	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 42.117.100.219 : 50086
22:24	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 97	 IP Address: 171.245.86.191 : 22421
22:24	Account: xebmt3	 Name: rfrfrrr	 Level: 80	 IP Address: 27.79.43.143 : 60155
22:26	Account: xebmt4	 Name: chisanboxx	 Level: 1	 IP Address: 27.79.43.143 : 60160
22:27	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 89	 IP Address: 117.1.61.19 : 11049
22:29	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 88	 IP Address: 117.1.61.19 : 1726
22:29	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 87	 IP Address: 117.1.61.19 : 1730
22:31	Account: qwqwqw3	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.252.21.117 : 51428
22:33	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 88	 IP Address: 1.52.253.89 : 55327
22:33	Account: vunguyen1987	 Name: 22222222	 Level: 83	 IP Address: 171.249.149.154 : 49261
22:36	Account: dxidau	 Name: BuonKhongEm	 Level: 87	 IP Address: 116.99.237.65 : 49208
22:38	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 42.117.100.219 : 50143
22:40	Account: nonhangiudo	 Name: NgocBoiDayChuyen	 Level: 80	 IP Address: 1.52.253.89 : 55331
22:40	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 1.52.253.89 : 55333
22:40	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 42.117.100.219 : 50152
22:41	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 27.79.43.143 : 60181
22:41	Account: xebmt1	 Name: san1111	 Level: 80	 IP Address: 27.79.43.143 : 60183
22:42	Account: xebmt1	 Name: 2f2rf2rfr	 Level: 80	 IP Address: 27.79.43.143 : 60185
22:44	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 93	 IP Address: 117.1.61.19 : 1302
22:45	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 27.79.43.143 : 60193
22:45	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 87	 IP Address: 117.1.61.19 : 11267
22:45	Account: xebmt2	 Name: r2g2r2ggg	 Level: 80	 IP Address: 27.79.43.143 : 60195
22:46	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 88	 IP Address: 117.1.61.19 : 1310
22:46	Account: tuanlovekun5	 Name: B¸CH§äCXUY£NT¢M	 Level: 80	 IP Address: 171.241.216.241 : 49864
22:46	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 88	 IP Address: 117.1.61.19 : 1314
22:46	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 89	 IP Address: 117.1.61.19 : 1316
22:47	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 87	 IP Address: 117.1.61.19 : 11275
22:48	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 87	 IP Address: 171.241.216.241 : 7557
22:49	Account: tuanlovekun5	 Name: B¸CH§äCXUY£NT¢M	 Level: 80	 IP Address: 171.241.216.241 : 7559
22:50	Account: xebmt1	 Name: san1111	 Level: 80	 IP Address: 27.79.43.143 : 60201
22:50	Account: kimhuy02	 Name: AcChuaDo	 Level: 80	 IP Address: 42.115.143.113 : 35229
22:50	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 27.79.43.143 : 60204
22:50	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 27.79.43.143 : 60206
22:50	Account: xebmt3	 Name: rfrfrrr	 Level: 80	 IP Address: 27.79.43.143 : 60208
22:50	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 87	 IP Address: 171.241.216.241 : 7595
22:51	Account: xebmt1	 Name: san1111	 Level: 80	 IP Address: 27.79.43.143 : 60210
22:51	Account: xebmt1	 Name: 2f2rf2rfr	 Level: 80	 IP Address: 27.79.43.143 : 60212
22:51	Account: hieuham1996	 Name: DanhÙHiÕuÙNguyÔn	 Level: 80	 IP Address: 171.245.86.191 : 22435
22:52	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 97	 IP Address: 171.245.86.191 : 22437
22:52	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 87	 IP Address: 171.241.216.241 : 49887
22:53	Account: nonhancl	 Name: XÝchLuyÖnÙTiªnTö	 Level: 90	 IP Address: 1.52.253.89 : 55341
22:53	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 100	 IP Address: 27.79.43.143 : 60222
22:54	Account: dm0001	 Name: dm0001	 Level: 82	 IP Address: 14.168.28.44 : 49730
22:56	Account: nd0001	 Name: nd0001	 Level: 82	 IP Address: 14.168.28.44 : 49738
22:56	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 97	 IP Address: 116.99.167.107 : 49407
22:56	Account: hieuham1997	 Name: QuanÙV©nÙTr­êng	 Level: 86	 IP Address: 171.245.86.191 : 22439
22:57	Account: dm0001	 Name: dm0001	 Level: 82	 IP Address: 14.168.28.44 : 49749
22:57	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 27.79.43.143 : 60229
22:59	Account: hieuham1998	 Name: HoaR¬iÙCöaPhËt	 Level: 86	 IP Address: 171.245.86.191 : 22441
22:59	Account: hieuham1999	 Name: Tr­¬ngÙTamÙPhong	 Level: 87	 IP Address: 171.245.86.191 : 22443
22:59	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 1.52.253.89 : 55345
23:1	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 96	 IP Address: 116.99.167.107 : 49409
23:2	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 93	 IP Address: 58.187.67.213 : 6779
23:3	Account: xebmt2	 Name: r2g2r2ggg	 Level: 80	 IP Address: 27.79.43.143 : 60239
23:3	Account: kingvl3	 Name: HDÙNgòÙ§écÙAnhCÈ	 Level: 82	 IP Address: 58.187.67.213 : 55851
23:3	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 27.79.43.143 : 60243
23:4	Account: kingvl4	 Name: HDÙbuff	 Level: 83	 IP Address: 58.187.67.213 : 64705
23:4	Account: nd0001	 Name: nd0001	 Level: 82	 IP Address: 14.168.28.44 : 49781
23:5	Account: hieuham1996	 Name: DanhÙHiÕuÙNguyÔn	 Level: 80	 IP Address: 171.245.86.191 : 49484
23:5	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 98	 IP Address: 171.245.86.191 : 49486
23:6	Account: kingvl5	 Name: HDÙTh¶o	 Level: 82	 IP Address: 58.187.67.213 : 2944
23:6	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 27.79.43.143 : 60248
23:6	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 55826
23:8	Account: tumap3000	 Name: ÙUriÙJoe	 Level: 100	 IP Address: 42.115.143.113 : 52636
23:8	Account: hieuham1994	 Name: §écC«ÙCÇuB¹i	 Level: 82	 IP Address: 171.245.86.191 : 49492
23:9	Account: hieuham1995	 Name: C«ÙC«ÙSyÙT×nh	 Level: 87	 IP Address: 171.245.86.191 : 49494
23:9	Account: nonhanty	 Name: TÇnÙH¹oÙMiªn	 Level: 85	 IP Address: 1.52.253.89 : 55351
23:10	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 100	 IP Address: 27.79.43.143 : 60258
23:10	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 100	 IP Address: 27.79.43.143 : 60261
23:11	Account: kingvl1	 Name: HáaLongCaCa	 Level: 85	 IP Address: 58.187.67.213 : 7716
23:12	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 90	 IP Address: 1.52.253.89 : 55354
23:14	Account: kingvl1	 Name: HáaLongCaCa	 Level: 85	 IP Address: 58.187.67.213 : 38652
23:15	Account: kingvl1	 Name: HáaLongCaCa	 Level: 85	 IP Address: 58.187.67.213 : 43719
23:19	Account: bihulk02	 Name: ThÝchÙLµÙGiÕt	 Level: 84	 IP Address: 42.115.143.113 : 46201
23:19	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 102	 IP Address: 117.4.153.2 : 49557
23:20	Account: thaocanh113	 Name: ThienÙNha	 Level: 91	 IP Address: 117.4.153.2 : 49560
23:20	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 91	 IP Address: 117.4.153.2 : 49562
23:20	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 91	 IP Address: 117.4.153.2 : 49564
23:20	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 99	 IP Address: 117.4.153.2 : 49566
23:21	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 91	 IP Address: 117.4.153.2 : 49569
23:23	Account: bihulk03	 Name: ThÝchÙLµÙBem	 Level: 85	 IP Address: 42.115.143.113 : 20326
23:23	Account: bihulk04	 Name: Ng¹oÙLµÙBem	 Level: 84	 IP Address: 42.115.143.113 : 55015
23:26	Account: bihulk04	 Name: Ng¹oÙLµÙBem	 Level: 84	 IP Address: 42.115.143.113 : 25761
23:29	Account: bihulk001	 Name: C«nÙL«nÙ01	 Level: 80	 IP Address: 42.115.143.113 : 26513
23:29	Account: bihulk002	 Name: C«nÙL«nÙ02	 Level: 80	 IP Address: 42.115.143.113 : 16831
23:30	Account: bihulk003	 Name: C«nÙL«nÙ03	 Level: 80	 IP Address: 42.115.143.113 : 23574
23:31	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 100	 IP Address: 1.52.253.89 : 55362
23:31	Account: dm0001	 Name: dm0001	 Level: 82	 IP Address: 14.168.28.44 : 49979
23:32	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 100	 IP Address: 1.52.253.89 : 55365
23:41	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 84	 IP Address: 42.119.136.199 : 49727
23:42	Account: dm0001	 Name: dm0001	 Level: 82	 IP Address: 14.168.28.44 : 50023
23:43	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 102	 IP Address: 117.4.153.2 : 49603
23:45	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 1.52.253.89 : 55371
23:46	Account: dm0001	 Name: dm0001	 Level: 82	 IP Address: 14.168.28.44 : 50072
23:47	Account: dm0001	 Name: dm0001	 Level: 82	 IP Address: 14.168.28.44 : 50078
23:51	Account: nd0001	 Name: nd0001	 Level: 82	 IP Address: 14.168.28.44 : 50097
23:52	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 90	 IP Address: 1.52.253.89 : 55378
23:53	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 88	 IP Address: 1.52.253.89 : 55381
23:53	Account: nonhanty	 Name: TÇnÙH¹oÙMiªn	 Level: 85	 IP Address: 1.52.253.89 : 55383
23:54	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 1.52.253.89 : 55385
