0:0	Account: letutl79	 Name: LyAnAn	 Level: 1	 IP Address: 1.54.167.236 : 51439
23:25	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 171.251.230.114 : 49711
23:25	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 171.251.230.114 : 49713
23:25	Account: thoakhungs2	 Name: FZ1200	 Level: 83	 IP Address: 171.251.230.114 : 49715
23:29	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 102	 IP Address: 183.80.160.143 : 49775
23:29	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 171.251.230.114 : 49717
23:32	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 102	 IP Address: 183.80.160.143 : 49781
23:36	Account: nonhanty	 Name: TÇnÙH¹oÙMiªn	 Level: 87	 IP Address: 183.80.160.143 : 49786
23:38	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49735
23:38	Account: sarin4	 Name: DocXinh18	 Level: 81	 IP Address: 116.110.119.64 : 49417
23:42	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49737
23:43	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 112	 IP Address: 171.251.230.114 : 49740
23:44	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 106	 IP Address: 171.251.230.114 : 49753
23:45	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 101	 IP Address: 183.80.160.143 : 49793
23:45	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 102	 IP Address: 183.80.160.143 : 49795
23:45	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 103	 IP Address: 183.80.160.143 : 49798
23:46	Account: nonhandophoi	 Name: DoPhoi1	 Level: 80	 IP Address: 183.80.160.143 : 49800
23:47	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 183.80.160.143 : 49803
23:47	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 183.80.160.143 : 49805
23:47	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 171.251.230.114 : 49755
23:47	Account: dophoi1	 Name: PhoiEpDo	 Level: 80	 IP Address: 183.80.160.143 : 49807
23:47	Account: thoakhungss1	 Name: Khodo1	 Level: 80	 IP Address: 171.251.230.114 : 49757
23:48	Account: sarin4	 Name: DocXinh19	 Level: 84	 IP Address: 116.110.119.64 : 49439
23:49	Account: thoakhungss1	 Name: khodo3	 Level: 80	 IP Address: 171.251.230.114 : 49759
23:50	Account: vunguyen1984	 Name: BinBin	 Level: 88	 IP Address: 27.75.46.206 : 49563
23:51	Account: nonhangiudo	 Name: ThuyTinhTinhHong	 Level: 80	 IP Address: 183.80.160.143 : 49810
23:52	Account: dophohk	 Name: HoangKim	 Level: 80	 IP Address: 183.80.160.143 : 49814
23:57	Account: dophohk	 Name: TTÙTHBT	 Level: 80	 IP Address: 183.80.160.143 : 49820
23:58	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 104	 IP Address: 171.251.230.114 : 49762
