0:1	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 118.71.192.99 : 25857
16:57	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50931
17:2	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50936
17:2	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50938
17:7	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50942
17:7	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50944
17:11	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 15093
17:12	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 50086
17:12	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 114	 IP Address: 27.73.149.169 : 50088
17:12	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 53000
17:13	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 50090
17:13	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 53002
17:13	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 53004
17:14	Account: kingvl4	 Name: HDÙbuff	 Level: 91	 IP Address: 27.73.149.169 : 50098
17:14	Account: kingvl4	 Name: HDÙbuff	 Level: 91	 IP Address: 27.73.149.169 : 50100
17:14	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 31054
17:15	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 86	 IP Address: 183.80.160.143 : 53008
17:22	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50951
17:22	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50953
17:24	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 31123
17:24	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 99	 IP Address: 27.73.149.169 : 15119
17:25	Account: thangvl6	 Name: 6Vâ®ang	 Level: 101	 IP Address: 183.80.4.211 : 31128
17:25	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50956
17:25	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50957
17:25	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 183.80.4.211 : 31133
17:26	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 101	 IP Address: 183.80.4.211 : 31139
17:26	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 101	 IP Address: 183.80.4.211 : 31145
17:26	Account: thangvl10	 Name: 10HáaCaCa	 Level: 102	 IP Address: 183.80.4.211 : 31147
17:28	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50962
17:28	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50963
17:29	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50968
17:29	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50970
17:29	Account: sangtpbrvt10	 Name: money111	 Level: 89	 IP Address: 113.174.82.17 : 50029
17:30	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50975
17:30	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50977
17:31	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50984
17:31	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50986
17:40	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50989
17:40	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50990
17:40	Account: banhang1	 Name: 1234566789	 Level: 90	 IP Address: 27.73.149.169 : 15141
17:42	Account: thoakhungss2	 Name: Khodo4	 Level: 80	 IP Address: 171.231.162.148 : 49712
17:42	Account: thoakhungss2	 Name: khodo6	 Level: 1	 IP Address: 171.231.162.148 : 49715
17:44	Account: vunguyen1987	 Name: 3333333333	 Level: 80	 IP Address: 27.75.46.206 : 59391
17:48	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 103	 IP Address: 171.231.162.148 : 49753
17:50	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 118	 IP Address: 42.118.58.118 : 53948
17:50	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 53950
17:50	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 102	 IP Address: 42.118.58.118 : 53952
17:50	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 100	 IP Address: 42.118.58.118 : 53955
17:50	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 113	 IP Address: 42.118.58.118 : 53956
17:50	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 100	 IP Address: 42.118.58.118 : 53958
17:51	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 118	 IP Address: 42.118.58.118 : 53968
17:52	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 100	 IP Address: 42.118.58.118 : 54011
17:53	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 100	 IP Address: 42.118.58.118 : 54014
17:53	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 102	 IP Address: 42.118.58.118 : 54016
17:53	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 113	 IP Address: 42.118.58.118 : 54020
17:53	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54022
17:56	Account: vunguyen1985	 Name: binbin2	 Level: 82	 IP Address: 27.75.46.206 : 59395
17:57	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 50995
17:57	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 50996
17:59	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51001
17:59	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51003
17:59	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 93	 IP Address: 42.113.95.215 : 53098
18:0	Account: phamtungdhv2	 Name: ZzNgocCuxizZ	 Level: 92	 IP Address: 42.113.95.215 : 53112
18:0	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 96	 IP Address: 42.113.95.215 : 53114
18:0	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 92	 IP Address: 42.113.95.215 : 53117
18:0	Account: phamtungdhv5	 Name: ZzThaiSonzZ	 Level: 92	 IP Address: 42.113.95.215 : 53120
18:1	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 101	 IP Address: 42.113.95.215 : 53123
18:6	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51008
18:6	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51010
18:7	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51016
18:7	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51018
18:8	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 31537
18:8	Account: thangvl6	 Name: 6Vâ®ang	 Level: 101	 IP Address: 183.80.4.211 : 31541
18:8	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 101	 IP Address: 183.80.4.211 : 31543
18:14	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51024
18:14	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51025
18:14	Account: vunguyen1987	 Name: 444444444	 Level: 80	 IP Address: 27.75.46.206 : 59908
18:15	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 53046
18:16	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51030
18:16	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51032
18:17	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 105	 IP Address: 183.80.160.143 : 53049
18:19	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 53052
18:20	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 105	 IP Address: 183.80.160.143 : 53054
18:20	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 53056
18:21	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54137
18:21	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 114	 IP Address: 27.73.149.169 : 15183
18:22	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 104	 IP Address: 183.80.160.143 : 53062
18:23	Account: nonhanvd	 Name: Tr­¬ngÙCh©nÙNh©n	 Level: 80	 IP Address: 183.80.160.143 : 53064
18:23	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 102	 IP Address: 183.80.160.143 : 53067
18:23	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51038
18:23	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51039
18:24	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 86	 IP Address: 183.80.160.143 : 53071
18:24	Account: nonhancl	 Name: XÝchLuyÖnÙTiªnTö	 Level: 94	 IP Address: 183.80.160.143 : 53074
18:28	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51042
18:28	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51043
18:30	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51047
18:30	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51050
18:37	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51055
18:37	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51057
18:38	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51063
18:38	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51064
18:39	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51068
18:39	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51070
18:42	Account: tranhoangcham	 Name: KeVoDanh	 Level: 95	 IP Address: 113.182.30.121 : 1439
18:44	Account: tranhoangcham	 Name: KeVoDanh	 Level: 95	 IP Address: 113.182.30.121 : 1501
18:44	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 113.174.82.17 : 50078
18:47	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 105	 IP Address: 183.80.160.143 : 53088
18:49	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51077
18:49	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51079
18:50	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51082
18:50	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51084
18:51	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 53093
18:52	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 105	 IP Address: 183.80.160.143 : 53095
18:52	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 53097
18:52	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 104	 IP Address: 183.80.160.143 : 53099
18:53	Account: nonhanvd	 Name: Tr­¬ngÙCh©nÙNh©n	 Level: 80	 IP Address: 183.80.160.143 : 53101
18:53	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 102	 IP Address: 183.80.160.143 : 53103
18:53	Account: tranhoangcham1	 Name: Duonggia	 Level: 85	 IP Address: 113.182.30.121 : 1589
18:54	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 53107
18:54	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 105	 IP Address: 183.80.160.143 : 53109
18:54	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 103	 IP Address: 183.80.160.143 : 53111
18:54	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51087
18:55	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51089
18:55	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 104	 IP Address: 183.80.160.143 : 53113
18:55	Account: tranhoangcham2	 Name: AuDuongPhong1	 Level: 81	 IP Address: 113.182.30.121 : 1657
18:57	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51092
18:57	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51093
18:57	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 102	 IP Address: 183.80.160.143 : 53142
18:58	Account: tranhoangcham3	 Name: nhan123	 Level: 1	 IP Address: 113.182.30.121 : 1753
18:59	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 86	 IP Address: 183.80.160.143 : 53145
19:0	Account: sangtpbrvt	 Name: SangTp	 Level: 120	 IP Address: 113.174.82.17 : 50140
19:1	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51098
19:1	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51100
19:4	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51105
19:4	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51107
19:5	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51113
19:5	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51114
19:6	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51119
19:6	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51120
19:6	Account: tranhoangcham5	 Name: bando123	 Level: 80	 IP Address: 113.182.30.121 : 1855
19:7	Account: tranhoangcham5	 Name: 5docsando	 Level: 80	 IP Address: 113.182.30.121 : 1857
19:8	Account: sangtpbrvt14	 Name: werwerwerwer	 Level: 80	 IP Address: 113.174.82.17 : 50143
19:9	Account: tranhoangcham3	 Name: chuado12	 Level: 80	 IP Address: 113.182.30.121 : 1859
19:11	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51124
19:11	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51126
19:12	Account: tranhoangcham3	 Name: CaITheAnhung	 Level: 80	 IP Address: 113.182.30.121 : 1986
19:14	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51130
19:14	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51132
19:16	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 113.174.82.17 : 50146
19:16	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51138
19:16	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51139
19:16	Account: tranhoangcham3	 Name: nhan123	 Level: 80	 IP Address: 113.182.30.121 : 2109
19:17	Account: timlaivohien1	 Name: EyeSmile2	 Level: 91	 IP Address: 14.233.97.112 : 42305
19:17	Account: luukt54	 Name: NgoalongNM	 Level: 110	 IP Address: 123.25.218.214 : 58092
19:19	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51142
19:19	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51143
19:19	Account: timlaivohien1	 Name: EyeSmile2	 Level: 91	 IP Address: 14.233.97.112 : 47937
19:20	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51147
19:20	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51149
19:21	Account: tranhoangcham3	 Name: chuado12	 Level: 80	 IP Address: 113.182.30.121 : 2167
19:21	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51154
19:21	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51155
19:23	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51161
19:23	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51163
19:25	Account: tranhoangcham3	 Name: CaITheAnhung	 Level: 80	 IP Address: 113.182.30.121 : 2316
19:26	Account: tranhoangcham3	 Name: CaITheAnhung	 Level: 80	 IP Address: 113.182.30.121 : 2341
19:28	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51166
19:28	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51167
19:29	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51174
19:29	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51176
19:31	Account: tranhoangcham4	 Name: 11111111111	 Level: 80	 IP Address: 113.182.30.121 : 2512
19:33	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 113.189.88.35 : 64381
19:36	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 118	 IP Address: 42.118.58.118 : 54153
19:37	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51182
19:37	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 100	 IP Address: 42.118.58.118 : 54155
19:37	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51183
19:38	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54157
19:39	Account: hieuham1998	 Name: HoaR¬iÙCöaPhËt	 Level: 91	 IP Address: 27.73.149.169 : 50198
19:39	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54159
19:40	Account: sangtpbrvt6	 Name: werwerwer	 Level: 80	 IP Address: 113.174.82.17 : 50154
19:40	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 102	 IP Address: 42.118.58.118 : 54161
19:41	Account: hieuham1998	 Name: HoaR¬iÙCöaPhËt	 Level: 91	 IP Address: 27.73.149.169 : 50202
19:45	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51189
19:45	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51190
19:46	Account: hieuham1998	 Name: HoaR¬iÙCöaPhËt	 Level: 91	 IP Address: 27.73.149.169 : 15221
19:48	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51197
19:48	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51198
19:48	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 126	 IP Address: 183.80.160.143 : 55808
19:49	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 105	 IP Address: 183.80.160.143 : 55810
19:49	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 104	 IP Address: 183.80.160.143 : 55814
19:50	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 104	 IP Address: 183.80.160.143 : 55820
19:50	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 102	 IP Address: 183.80.160.143 : 55822
19:51	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51205
19:51	Account: minhtrand28	 Name: caytien02	 Level: 82	 IP Address: 14.174.119.34 : 51206
19:52	Account: ribi01	 Name: RiBi01	 Level: 110	 IP Address: 14.167.83.83 : 3169
19:53	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 123.25.218.214 : 58661
19:53	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 86	 IP Address: 183.80.160.143 : 55827
19:54	Account: usd001	 Name: USD001	 Level: 95	 IP Address: 14.167.83.83 : 3182
19:55	Account: ribi03	 Name: RiBi03	 Level: 80	 IP Address: 14.167.83.83 : 3193
19:55	Account: ribi03	 Name: ththth	 Level: 80	 IP Address: 14.167.83.83 : 3196
19:57	Account: usd002	 Name: USD002	 Level: 93	 IP Address: 14.167.83.83 : 3205
20:0	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 103	 IP Address: 171.231.162.148 : 50186
20:0	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 50190
20:0	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 107	 IP Address: 171.231.162.148 : 50191
20:0	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 50193
20:0	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 105	 IP Address: 171.231.162.148 : 50196
20:0	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 108	 IP Address: 171.231.162.148 : 50197
20:3	Account: 83vunguyen	 Name: TaLaThang	 Level: 80	 IP Address: 27.75.46.206 : 61705
20:4	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 113.189.88.35 : 64530
20:4	Account: 83vunguyen	 Name: AnhThang	 Level: 80	 IP Address: 27.75.46.206 : 61707
20:4	Account: 83vunguyen	 Name: ThangDepTrai	 Level: 80	 IP Address: 27.75.46.206 : 61709
20:7	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 113	 IP Address: 42.118.58.118 : 54165
20:7	Account: tranhoangcham	 Name: KeVoDanh	 Level: 95	 IP Address: 113.182.30.121 : 3450
20:11	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51210
20:11	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51212
20:13	Account: sangtpbrvt16	 Name: sfsfsegwe	 Level: 1	 IP Address: 113.174.82.17 : 50254
20:14	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51217
20:14	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51219
20:17	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51222
20:17	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51224
20:17	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 183.80.160.143 : 55844
20:18	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 113.174.82.17 : 50256
20:18	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51231
20:18	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51232
20:19	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 86	 IP Address: 183.80.160.143 : 55846
20:21	Account: sangtpbrvt6	 Name: werwerwer	 Level: 80	 IP Address: 113.174.82.17 : 50259
20:22	Account: sangtpbrvt14	 Name: werwerwerwer	 Level: 80	 IP Address: 113.174.82.17 : 50261
20:24	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51237
20:24	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51239
20:26	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51246
20:26	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51247
20:34	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 50304
20:35	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51251
20:35	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51253
20:37	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 183.80.160.143 : 55866
20:39	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 183.80.4.211 : 32405
20:41	Account: vunguyen1987	 Name: 444444444	 Level: 80	 IP Address: 27.75.46.206 : 62221
20:43	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51259
20:43	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51260
20:44	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 15253
20:44	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51265
20:44	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51267
20:45	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51271
20:45	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51273
20:46	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 100	 IP Address: 171.241.118.130 : 46747
20:51	Account: luukt53	 Name: NgoalongVD	 Level: 128	 IP Address: 123.25.218.214 : 59603
20:52	Account: sangtpbrvt	 Name: SangTp	 Level: 121	 IP Address: 113.174.82.17 : 50317
20:53	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51276
20:53	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51277
20:57	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51282
20:57	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51283
20:57	Account: sangtpbrvt5	 Name: SangTp555	 Level: 96	 IP Address: 113.174.82.17 : 50321
20:58	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 107	 IP Address: 171.231.162.148 : 49165
21:0	Account: thangvl6	 Name: 6Vâ®ang	 Level: 101	 IP Address: 183.80.4.211 : 32514
