0:2	Account: longyen017	 Name: VipÙTN	 Level: 1	 IP Address: 14.187.167.3 : 54377
18:48	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 97	 IP Address: 27.73.192.221 : 1090
18:48	Account: nam92hd3	 Name: ThiªnÙ§ÞaÙV«ÙCùc	 Level: 98	 IP Address: 27.73.192.221 : 1092
18:49	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 97	 IP Address: 27.73.192.221 : 9903
18:49	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 98	 IP Address: 27.73.192.221 : 1098
18:50	Account: luukt53	 Name: NgoalongVD	 Level: 121	 IP Address: 115.75.51.168 : 54464
18:50	Account: sangtpbrvt4	 Name: SangTp444	 Level: 93	 IP Address: 14.164.182.254 : 58835
18:51	Account: luukt55	 Name: NgoalongCB	 Level: 98	 IP Address: 115.75.51.168 : 54476
18:52	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 107	 IP Address: 27.73.192.221 : 1106
18:52	Account: luukt52	 Name: NgoalongTN	 Level: 93	 IP Address: 115.75.51.168 : 54508
18:52	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 115.75.51.168 : 54515
18:58	Account: vunguyen1988	 Name: 111111111	 Level: 89	 IP Address: 27.75.46.206 : 49453
18:59	Account: sarin1990	 Name: DocDep	 Level: 86	 IP Address: 116.110.119.64 : 51718
19:0	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 51836
19:1	Account: thangvl10	 Name: 10HáaCaCa	 Level: 100	 IP Address: 118.71.169.72 : 11615
19:1	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 53494
19:2	Account: sarin2	 Name: DocXinh13	 Level: 81	 IP Address: 116.110.119.64 : 53751
19:2	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 116.110.119.64 : 51863
19:3	Account: sarin3	 Name: DocXinh15	 Level: 81	 IP Address: 116.110.119.64 : 51871
19:3	Account: sarin3	 Name: DocXinh17	 Level: 81	 IP Address: 116.110.119.64 : 51874
19:3	Account: vunguyen1989	 Name: khongbietten	 Level: 89	 IP Address: 27.75.46.206 : 49712
19:3	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 51876
19:3	Account: sarin1	 Name: DocXinh9	 Level: 81	 IP Address: 116.110.119.64 : 51879
19:4	Account: sangtpbrvt	 Name: SangTp	 Level: 112	 IP Address: 14.164.182.254 : 58909
19:4	Account: sarin1	 Name: DocXinh10	 Level: 81	 IP Address: 116.110.119.64 : 51885
19:4	Account: sarin1	 Name: DocXinh11	 Level: 81	 IP Address: 116.110.119.64 : 51888
19:4	Account: vunguyen1984	 Name: BinBin	 Level: 83	 IP Address: 27.75.46.206 : 49714
19:4	Account: sarin	 Name: DocXinh6	 Level: 81	 IP Address: 116.110.119.64 : 51896
19:4	Account: sangtpbrvt	 Name: SangTp	 Level: 112	 IP Address: 14.164.182.254 : 58920
19:5	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 51905
19:5	Account: sarin	 Name: DocXinh8	 Level: 81	 IP Address: 116.110.119.64 : 51908
19:5	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 118.71.169.72 : 11642
19:5	Account: vunguyen1986	 Name: 666666666	 Level: 82	 IP Address: 27.75.46.206 : 49716
19:5	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 52006
19:6	Account: saluci	 Name: DocXinh5	 Level: 81	 IP Address: 116.110.119.64 : 53903
19:6	Account: saluci	 Name: DocXinh4	 Level: 81	 IP Address: 116.110.119.64 : 52018
19:6	Account: vu25091990	 Name: XinhGai21	 Level: 81	 IP Address: 116.110.119.64 : 52111
19:7	Account: vu25091990	 Name: DocXinh22	 Level: 81	 IP Address: 116.110.119.64 : 52119
19:7	Account: vu25091990	 Name: XinhGai21	 Level: 81	 IP Address: 116.110.119.64 : 53839
19:8	Account: vu25091990	 Name: DocXinh23	 Level: 81	 IP Address: 116.110.119.64 : 52130
19:8	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 105	 IP Address: 27.73.149.169 : 49160
19:8	Account: minhvu25091990	 Name: Kamikaze	 Level: 83	 IP Address: 116.110.119.64 : 52134
19:8	Account: minhvu25091990	 Name: DocXinh2	 Level: 81	 IP Address: 116.110.119.64 : 52137
19:8	Account: minhvu25091990	 Name: DocXinh	 Level: 81	 IP Address: 116.110.119.64 : 52142
19:8	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 111	 IP Address: 27.73.149.169 : 49162
19:8	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 14.176.241.9 : 49910
19:9	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 54095
19:9	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 1.52.159.15 : 49233
19:10	Account: ctcshxt1	 Name: hangve	 Level: 80	 IP Address: 14.176.241.9 : 49912
19:10	Account: sarin2	 Name: DocXinh13	 Level: 81	 IP Address: 116.110.119.64 : 52159
19:10	Account: tranvinh06	 Name: GÊuÙCon	 Level: 80	 IP Address: 14.176.241.9 : 49914
19:10	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 92	 IP Address: 14.176.241.9 : 49916
19:11	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 1.52.159.15 : 49257
19:13	Account: vunguyen1986	 Name: 5555555	 Level: 82	 IP Address: 27.75.46.206 : 49718
19:13	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.52.159.15 : 49259
19:16	Account: vunguyen1988	 Name: 111111111	 Level: 89	 IP Address: 27.75.46.206 : 49720
19:16	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 1.52.159.15 : 49261
19:17	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 1.52.159.15 : 49263
19:17	Account: sangtpbrvt	 Name: SangTp	 Level: 112	 IP Address: 14.164.182.254 : 58934
19:17	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 1.52.159.15 : 49265
19:18	Account: hieuham1994	 Name: §écC«ÙCÇuB¹i	 Level: 82	 IP Address: 27.73.149.169 : 2385
19:19	Account: sangtpbrvt4	 Name: SangTp444	 Level: 93	 IP Address: 14.164.182.254 : 58936
19:20	Account: sangtpbrvt1	 Name: SangTp111	 Level: 96	 IP Address: 14.164.182.254 : 58938
19:21	Account: sangtpbrvt2	 Name: SangTp222	 Level: 94	 IP Address: 14.164.182.254 : 58940
19:22	Account: thangvl5	 Name: 5TLSuco	 Level: 103	 IP Address: 118.71.169.72 : 11729
19:24	Account: thoakhungzz1	 Name: XeTiÒn1	 Level: 86	 IP Address: 116.99.167.107 : 49470
19:24	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 94	 IP Address: 116.99.167.107 : 49472
19:24	Account: sarin3	 Name: DocXinh17	 Level: 81	 IP Address: 116.110.119.64 : 54833
19:24	Account: thoakhungzz1	 Name: FZ1100	 Level: 80	 IP Address: 116.99.167.107 : 49474
19:24	Account: thangvl6	 Name: 6Vâ®ang	 Level: 100	 IP Address: 118.71.169.72 : 11744
19:25	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 97	 IP Address: 118.71.169.72 : 11749
19:25	Account: thoakhungzz2	 Name: FZ1313	 Level: 80	 IP Address: 116.99.167.107 : 49479
19:25	Account: thoakhungzz2	 Name: XeTiÒn2	 Level: 86	 IP Address: 116.99.167.107 : 49482
19:25	Account: thoakhungzz2	 Name: NM®Çubß	 Level: 89	 IP Address: 116.99.167.107 : 49484
19:26	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49488
19:26	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 14.164.182.254 : 58942
19:28	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49492
19:29	Account: hieuham1994	 Name: §écC«ÙCÇuB¹i	 Level: 82	 IP Address: 27.73.149.169 : 2387
19:29	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 115.75.51.168 : 55162
19:30	Account: luukt54	 Name: NgoalongNM	 Level: 99	 IP Address: 115.75.51.168 : 55177
19:31	Account: luukt55	 Name: NgoalongCB	 Level: 98	 IP Address: 115.75.51.168 : 55192
19:31	Account: sangtpbrvt3	 Name: SangTp333	 Level: 93	 IP Address: 14.164.182.254 : 58946
19:32	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 99	 IP Address: 118.71.169.72 : 11787
19:32	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 100	 IP Address: 118.71.169.72 : 11789
19:32	Account: thangvl10	 Name: 10HáaCaCa	 Level: 100	 IP Address: 118.71.169.72 : 11792
19:33	Account: tranhoangcham	 Name: KeVoDanh	 Level: 92	 IP Address: 123.22.88.29 : 1427
19:35	Account: nam92hd6	 Name: Gi÷ÙR¸c01	 Level: 80	 IP Address: 27.73.192.221 : 1206
19:35	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 102	 IP Address: 14.176.241.9 : 49920
19:36	Account: nam92hd7	 Name: Gi÷ÙR¸cÙNo1	 Level: 81	 IP Address: 27.73.192.221 : 1210
19:37	Account: tranhoangcham2	 Name: AuDuongPhong1	 Level: 81	 IP Address: 123.22.88.29 : 1846
19:37	Account: ribi01	 Name: RiBi01	 Level: 108	 IP Address: 14.167.83.83 : 1077
19:38	Account: luukt52	 Name: NgoalongTN	 Level: 93	 IP Address: 115.75.51.168 : 55307
19:38	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 1.52.159.15 : 49416
19:38	Account: minhtrand21	 Name: sanboss3	 Level: 80	 IP Address: 1.52.159.15 : 49419
19:38	Account: usd001	 Name: USD001	 Level: 93	 IP Address: 14.167.83.83 : 1083
19:39	Account: tranhoangcham2	 Name: AuDuongPhong1	 Level: 81	 IP Address: 123.22.88.29 : 1957
19:39	Account: usd002	 Name: USD002	 Level: 91	 IP Address: 14.167.83.83 : 1089
19:39	Account: sangtpbrvt10	 Name: money111	 Level: 82	 IP Address: 14.164.182.254 : 59623
19:40	Account: sangtpbrvt11	 Name: money4	 Level: 82	 IP Address: 14.164.182.254 : 59646
19:40	Account: sangtpbrvt13	 Name: money5	 Level: 81	 IP Address: 14.164.182.254 : 59670
19:41	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 1.52.159.15 : 49428
19:41	Account: minhtrand22	 Name: sanboss12	 Level: 80	 IP Address: 1.52.159.15 : 49430
19:41	Account: minhtrand23	 Name: sanboss8	 Level: 80	 IP Address: 1.52.159.15 : 49432
19:41	Account: minhtrand23	 Name: sanboss06	 Level: 80	 IP Address: 1.52.159.15 : 49436
19:43	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 1.52.159.15 : 49445
19:43	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 1.52.159.15 : 49446
19:44	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 1.52.159.15 : 49448
19:44	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.52.159.15 : 49450
19:44	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 1.52.159.15 : 49452
19:45	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 1.52.159.15 : 49454
19:45	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 1.52.159.15 : 49457
19:46	Account: minhtrand21	 Name: sanboss3	 Level: 80	 IP Address: 1.52.159.15 : 49460
19:46	Account: minhtrand20	 Name: sanboss1	 Level: 80	 IP Address: 1.52.159.15 : 49462
19:46	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 1.52.159.15 : 49464
19:46	Account: minhtrand21	 Name: sanboss4	 Level: 80	 IP Address: 1.52.159.15 : 49467
19:46	Account: minhtrand21	 Name: sanboss7	 Level: 80	 IP Address: 1.52.159.15 : 49469
19:46	Account: thangvl5	 Name: 5TLSuco	 Level: 104	 IP Address: 118.71.169.72 : 11941
19:47	Account: minhtrand22	 Name: sanboss12	 Level: 80	 IP Address: 1.52.159.15 : 49471
19:47	Account: thangvl6	 Name: 6Vâ®ang	 Level: 100	 IP Address: 118.71.169.72 : 11944
19:47	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 1.52.159.15 : 49473
19:47	Account: minhtrand23	 Name: sanboss8	 Level: 80	 IP Address: 1.52.159.15 : 49476
19:48	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 1.52.159.15 : 49483
19:49	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 1.52.159.15 : 49489
19:49	Account: minhtrand23	 Name: sanboss06	 Level: 80	 IP Address: 1.52.159.15 : 49491
19:49	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 1.52.159.15 : 49493
19:49	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.52.159.15 : 49495
19:49	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 97	 IP Address: 118.71.169.72 : 11961
19:50	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.52.159.15 : 49499
19:50	Account: minhtrand27	 Name: sanboss13	 Level: 80	 IP Address: 1.52.159.15 : 49501
19:50	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 1.52.159.15 : 49505
19:50	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.52.159.15 : 49507
19:51	Account: nam92hd8	 Name: Gi÷ÙR¸cÙNo2	 Level: 81	 IP Address: 27.73.192.221 : 1407
19:52	Account: vunguyen1985	 Name: binbin2	 Level: 80	 IP Address: 27.75.46.206 : 50490
19:53	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 103	 IP Address: 116.99.167.107 : 49545
19:53	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 100	 IP Address: 116.99.167.107 : 49546
19:54	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49549
19:54	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49551
19:54	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 102	 IP Address: 116.99.167.107 : 49556
19:54	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 104	 IP Address: 116.99.167.107 : 49555
19:55	Account: vunguyen1986	 Name: 666666666	 Level: 82	 IP Address: 27.75.46.206 : 50492
19:58	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 99	 IP Address: 118.71.169.72 : 12030
20:0	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 92	 IP Address: 14.176.241.9 : 49922
20:0	Account: thangvl10	 Name: 10HáaCaCa	 Level: 100	 IP Address: 118.71.169.72 : 12052
20:5	Account: tranhoangcham1	 Name: Duonggia	 Level: 82	 IP Address: 123.22.88.29 : 2524
20:6	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 116.99.167.107 : 49578
20:6	Account: thoakhungss1	 Name: khodo3	 Level: 80	 IP Address: 116.99.167.107 : 49580
20:6	Account: vunguyen1986	 Name: 5555555	 Level: 82	 IP Address: 27.75.46.206 : 50748
20:7	Account: thangvl6	 Name: 6Vâ®ang	 Level: 100	 IP Address: 118.71.169.72 : 12125
20:8	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 104	 IP Address: 116.99.167.107 : 49583
20:8	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 100	 IP Address: 118.71.169.72 : 12134
20:9	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 116.99.167.107 : 49586
20:9	Account: vubluish2	 Name: hoalongcaka	 Level: 87	 IP Address: 42.115.137.84 : 32512
20:9	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 27.73.149.169 : 49180
20:10	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 49588
20:11	Account: vubluish	 Name: truongchannhan	 Level: 91	 IP Address: 42.115.137.84 : 14131
20:12	Account: vubluish1	 Name: vipngamy	 Level: 87	 IP Address: 42.115.137.84 : 47811
20:13	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49600
20:13	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 1.52.159.15 : 49532
20:14	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49602
20:14	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.52.159.15 : 49534
20:14	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.52.159.15 : 49537
20:14	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 102	 IP Address: 14.176.241.9 : 49971
20:16	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 92	 IP Address: 14.176.241.9 : 49973
20:16	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.52.159.15 : 49541
20:16	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 91	 IP Address: 14.176.241.9 : 49975
20:17	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 96	 IP Address: 14.176.241.9 : 49977
20:17	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 93	 IP Address: 14.176.241.9 : 49979
20:18	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 92	 IP Address: 14.176.241.9 : 49981
20:19	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 103	 IP Address: 116.99.167.107 : 49637
20:20	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49647
20:21	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 101	 IP Address: 116.99.167.107 : 49648
20:21	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.52.159.15 : 49545
20:22	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 104	 IP Address: 171.232.181.167 : 54109
20:24	Account: tranhoangcham2	 Name: AuDuongPhong1	 Level: 81	 IP Address: 123.22.88.29 : 3109
20:25	Account: tranhoangcham1	 Name: Duonggia	 Level: 82	 IP Address: 123.22.88.29 : 3124
20:29	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 1.52.159.15 : 49554
20:29	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 1.52.159.15 : 49556
20:29	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 1.52.159.15 : 49558
20:29	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 1.52.159.15 : 49560
20:29	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 1.52.159.15 : 49562
20:29	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 1.52.159.15 : 49564
20:30	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 1.52.159.15 : 49566
20:30	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 1.52.159.15 : 49568
20:30	Account: vubluish	 Name: truongchannhan	 Level: 91	 IP Address: 42.115.137.84 : 57120
20:30	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 1.52.159.15 : 49570
20:30	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 1.52.159.15 : 49572
20:30	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 1.52.159.15 : 49574
20:30	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 1.52.159.15 : 49577
20:30	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 1.52.159.15 : 49579
20:31	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 1.52.159.15 : 49581
20:31	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 1.52.159.15 : 49583
20:31	Account: minhtrand12	 Name: 322312	 Level: 80	 IP Address: 1.52.159.15 : 49585
20:31	Account: vubluish1	 Name: vipngamy	 Level: 87	 IP Address: 42.115.137.84 : 4488
20:31	Account: vubluish2	 Name: hoalongcaka	 Level: 87	 IP Address: 42.115.137.84 : 59786
20:31	Account: minhtrand12	 Name: 3213131111	 Level: 80	 IP Address: 1.52.159.15 : 49587
20:31	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 102	 IP Address: 14.176.241.9 : 49987
20:31	Account: minhtrand13	 Name: 32131111122	 Level: 80	 IP Address: 1.52.159.15 : 49589
20:31	Account: minhtrand13	 Name: 3242400	 Level: 80	 IP Address: 1.52.159.15 : 49593
20:31	Account: minhtrand13	 Name: 31231310	 Level: 80	 IP Address: 1.52.159.15 : 49595
20:32	Account: minhtrand14	 Name: 32131312	 Level: 80	 IP Address: 1.52.159.15 : 49597
20:32	Account: minhtrand14	 Name: 213131	 Level: 80	 IP Address: 1.52.159.15 : 49599
20:32	Account: minhtrand14	 Name: 3113120	 Level: 80	 IP Address: 1.52.159.15 : 49601
20:32	Account: minhtrand15	 Name: 321321	 Level: 80	 IP Address: 1.52.159.15 : 49603
20:33	Account: thoakhungzz1	 Name: XeTiÒn1	 Level: 86	 IP Address: 116.99.167.107 : 49651
20:33	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 94	 IP Address: 116.99.167.107 : 49653
20:33	Account: thoakhungzz1	 Name: FZ1100	 Level: 80	 IP Address: 116.99.167.107 : 49655
20:33	Account: thoakhungzz2	 Name: FZ1313	 Level: 80	 IP Address: 116.99.167.107 : 49657
20:34	Account: thoakhungzz2	 Name: XeTiÒn2	 Level: 86	 IP Address: 116.99.167.107 : 49659
20:36	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 102	 IP Address: 14.176.241.9 : 49990
20:38	Account: sangtpbrvt	 Name: SangTp	 Level: 112	 IP Address: 113.184.175.82 : 49944
20:39	Account: thoakhungss1	 Name: Khodo1	 Level: 80	 IP Address: 116.99.167.107 : 49662
20:39	Account: timlaivohien1	 Name: EyeSmile2	 Level: 81	 IP Address: 14.233.97.112 : 50049
20:40	Account: sangtpbrvt5	 Name: SangTp555	 Level: 86	 IP Address: 113.184.175.82 : 49949
20:42	Account: vubluish	 Name: truongchannhan	 Level: 91	 IP Address: 42.115.137.84 : 34968
20:42	Account: tranhoangcham3	 Name: CaITheAnhung	 Level: 80	 IP Address: 123.22.88.29 : 4588
20:43	Account: vubluish2	 Name: hoalongcaka	 Level: 87	 IP Address: 42.115.137.84 : 20214
20:43	Account: nam92hd9	 Name: Gi÷ÙR¸cÙNo3	 Level: 81	 IP Address: 27.73.192.221 : 11393
20:43	Account: vubluish1	 Name: vipngamy	 Level: 87	 IP Address: 42.115.137.84 : 45122
20:44	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 1.52.159.15 : 49635
20:44	Account: tranhoangcham3	 Name: chuado12	 Level: 80	 IP Address: 123.22.88.29 : 4638
20:44	Account: minhtrand25	 Name: sanboss10	 Level: 80	 IP Address: 1.52.159.15 : 49640
20:45	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 1.52.159.15 : 49642
20:45	Account: sangtpbrvt10	 Name: money1	 Level: 80	 IP Address: 113.184.175.82 : 49956
20:46	Account: sangtpbrvt10	 Name: money111	 Level: 82	 IP Address: 113.184.175.82 : 49958
20:46	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 97	 IP Address: 27.73.192.221 : 2354
20:46	Account: tranhoangcham1	 Name: Duonggia	 Level: 82	 IP Address: 123.22.88.29 : 4769
20:47	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 103	 IP Address: 116.99.167.107 : 49664
20:47	Account: tranhoangcham2	 Name: AuDuongPhong1	 Level: 81	 IP Address: 123.22.88.29 : 4805
20:48	Account: tranhoangcham1	 Name: Duonggia	 Level: 82	 IP Address: 123.22.88.29 : 4836
20:48	Account: vunguyen1986	 Name: 666666666	 Level: 82	 IP Address: 27.75.46.206 : 51515
20:48	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 105	 IP Address: 116.99.167.107 : 49677
20:49	Account: thangvl4	 Name: 5§­êngCaCa	 Level: 80	 IP Address: 118.71.169.72 : 12364
20:49	Account: vunguyen1983	 Name: MrCuBin	 Level: 81	 IP Address: 27.75.46.206 : 51519
20:49	Account: thangvl2	 Name: SetSetSÐt	 Level: 80	 IP Address: 118.71.169.72 : 12367
20:49	Account: thangvl6	 Name: 6Vâ®ang	 Level: 100	 IP Address: 118.71.169.72 : 12369
20:49	Account: vunguyen1983	 Name: Cubin1	 Level: 80	 IP Address: 27.75.46.206 : 51521
20:49	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 116.98.107.3 : 51035
20:50	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 116.99.167.107 : 49680
20:50	Account: thoakhungss1	 Name: khodo3	 Level: 80	 IP Address: 116.99.167.107 : 49682
20:50	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 100	 IP Address: 118.71.169.72 : 12377
20:51	Account: vunguyen1985	 Name: binbin3	 Level: 81	 IP Address: 27.75.46.206 : 51523
20:52	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 1.52.159.15 : 49657
20:52	Account: xuxuka1	 Name: GioMayMuonSao	 Level: 80	 IP Address: 118.68.5.109 : 55420
20:53	Account: xuxuka01	 Name: OÙNyÙNoNgÙNoiÙO	 Level: 99	 IP Address: 118.68.5.109 : 40751
20:53	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 97	 IP Address: 118.71.169.72 : 12393
20:53	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 105	 IP Address: 117.4.153.2 : 49231
20:53	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.52.159.15 : 49659
20:53	Account: thaocanh113	 Name: ThienÙNha	 Level: 93	 IP Address: 117.4.153.2 : 49272
20:53	Account: sangtpbrvt11	 Name: money2	 Level: 81	 IP Address: 113.184.175.82 : 49962
20:54	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 1.52.159.15 : 49661
20:54	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 93	 IP Address: 117.4.153.2 : 49275
20:54	Account: huynhtrongtri17	 Name: maumetumlum	 Level: 80	 IP Address: 42.119.136.199 : 51883
20:55	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 113	 IP Address: 42.119.136.199 : 51885
20:55	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 102	 IP Address: 117.4.153.2 : 49278
20:55	Account: xuxuka5	 Name: ChayÙDjÙDau	 Level: 80	 IP Address: 118.68.5.109 : 48474
20:55	Account: sangtpbrvt11	 Name: money2	 Level: 81	 IP Address: 113.184.175.82 : 49966
20:55	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 1.52.159.15 : 49664
