0:19	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 1	 IP Address: 117.3.187.15 : 59894
21:7	Account: longyen010	 Name: MrÙLong	 Level: 82	 IP Address: 123.20.70.198 : 49283
21:8	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 90	 IP Address: 118.68.135.17 : 52337
21:9	Account: kingvl4	 Name: ThñyTiªnTØTØ	 Level: 1	 IP Address: 118.70.41.159 : 18713
21:10	Account: anlonnhe	 Name: KimXaLuan	 Level: 71	 IP Address: 113.175.103.178 : 1085
21:10	Account: xebmt1	 Name: XeÙN­ícÙMİa	 Level: 79	 IP Address: 27.79.74.126 : 55691
21:12	Account: kingvl4	 Name: ThñyTiªnTØTØ	 Level: 80	 IP Address: 118.70.41.159 : 44122
21:12	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 59197
21:14	Account: tumap3000	 Name: lieutugia	 Level: 1	 IP Address: 27.75.131.29 : 27766
21:14	Account: tantrang1989	 Name: T©nTrang	 Level: 88	 IP Address: 171.253.47.104 : 33578
21:15	Account: qwqwqw3	 Name: ThÈmÙV¹nÙTam	 Level: 82	 IP Address: 171.249.236.64 : 59212
21:19	Account: longyen011	 Name: TiÓuÙYÕn	 Level: 75	 IP Address: 14.187.192.110 : 49451
21:19	Account: thangvl1	 Name: VDBTGr	 Level: 69	 IP Address: 183.80.215.160 : 49211
21:19	Account: longyen010	 Name: MrÙLong	 Level: 82	 IP Address: 14.187.192.110 : 49453
21:20	Account: thangvl2	 Name: NMBTGr	 Level: 68	 IP Address: 183.80.215.160 : 49248
21:20	Account: thangvl3	 Name: DMBTGr	 Level: 74	 IP Address: 183.80.215.160 : 49252
21:21	Account: thangvl4	 Name: 5DBTGr	 Level: 71	 IP Address: 183.80.215.160 : 49293
21:22	Account: mrbuno4	 Name: Ph­íc6§ª	 Level: 83	 IP Address: 58.187.117.23 : 58544
21:22	Account: phuongboss	 Name: ÙÙÙRedÙÙÙ	 Level: 88	 IP Address: 1.55.181.207 : 13488
21:22	Account: phuongboss4	 Name: ÙÙÙLuLuÙÙÙ	 Level: 84	 IP Address: 1.55.181.207 : 44540
21:22	Account: mapdl1	 Name: TiÕuNg¹oÙGiangHå	 Level: 87	 IP Address: 14.168.28.44 : 52804
21:22	Account: thangvl4	 Name: 5DBTGr	 Level: 71	 IP Address: 183.80.215.160 : 49610
21:22	Account: kingvl1	 Name: ThñyTiªnTûTû	 Level: 80	 IP Address: 118.70.41.159 : 14644
21:22	Account: phuongboss3	 Name: ÙÙÙÙBlackÙÙÙÙ	 Level: 86	 IP Address: 1.55.181.207 : 61922
21:22	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49273
21:22	Account: mapdl2	 Name: §¹tÙMa	 Level: 79	 IP Address: 14.168.28.44 : 52805
21:22	Account: phuongboss2	 Name: ÙÙÙÙBlueÙÙÙ	 Level: 88	 IP Address: 1.55.181.207 : 51279
21:22	Account: longyen011	 Name: TiÓuÙYÕn	 Level: 75	 IP Address: 14.187.192.110 : 49474
21:22	Account: tranvinh04	 Name: HoaÙDiÙCungÙChñ	 Level: 82	 IP Address: 14.245.139.5 : 52714
21:22	Account: ngocbich01	 Name: NgocBich01	 Level: 5	 IP Address: 14.233.101.29 : 54573
21:22	Account: mapdl3	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 52806
21:22	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 83	 IP Address: 14.162.204.225 : 49974
21:22	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 81	 IP Address: 14.245.139.5 : 52715
21:22	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 54574
21:22	Account: thangvl3	 Name: DMBTGr	 Level: 74	 IP Address: 183.80.215.160 : 49612
21:22	Account: tantrang1988	 Name: ChuChØNh­îc	 Level: 81	 IP Address: 171.253.47.104 : 46339
21:22	Account: thanh251290	 Name: TieuNguNhi	 Level: 55	 IP Address: 112.197.176.153 : 49623
21:22	Account: thanh13579	 Name: PHucHeo	 Level: 56	 IP Address: 112.197.176.153 : 49622
21:22	Account: tantrang1986	 Name: LãcXo¸iTöThÇn	 Level: 80	 IP Address: 171.253.47.104 : 39127
21:22	Account: tantrang1989	 Name: T©nTrang	 Level: 88	 IP Address: 171.253.47.104 : 44907
21:22	Account: tantrang1987	 Name: Mét§aoTĞNgôa	 Level: 80	 IP Address: 171.253.47.104 : 35656
21:22	Account: thanh02468	 Name: TamGia	 Level: 74	 IP Address: 112.197.176.153 : 49624
21:22	Account: hung131101	 Name: D­¬ngB¶oYÕn	 Level: 80	 IP Address: 113.185.15.134 : 59887
21:22	Account: hung131102	 Name: Qu¸chTïngH­ng	 Level: 80	 IP Address: 113.185.15.134 : 32841
21:22	Account: minhngo7989	 Name: MrMinh	 Level: 80	 IP Address: 1.53.210.87 : 59509
21:22	Account: photocopy1	 Name: CÈmYVÖ	 Level: 71	 IP Address: 27.2.129.35 : 27408
21:23	Account: minhngo89	 Name: MaiMai	 Level: 80	 IP Address: 1.53.210.87 : 59515
21:23	Account: mrbuno1	 Name: Ph­íc3§ª	 Level: 84	 IP Address: 58.187.117.23 : 58547
21:23	Account: tumap3004	 Name: TrumBoss	 Level: 83	 IP Address: 27.75.131.29 : 27850
21:23	Account: quocviet1987	 Name: ChiHaiND	 Level: 82	 IP Address: 113.172.115.60 : 6167
21:23	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 92	 IP Address: 113.22.199.222 : 44433
21:23	Account: quocviet1988	 Name: ChiHaiNM	 Level: 81	 IP Address: 113.172.115.60 : 50514
21:23	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 91	 IP Address: 118.68.135.17 : 52418
21:23	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 87	 IP Address: 118.68.135.17 : 52419
21:23	Account: tumap3001	 Name: HoaThanLeRoi	 Level: 83	 IP Address: 27.75.131.29 : 27852
21:23	Account: huynhtrongtri	 Name: ÙKiÕmÙPhongÙKim	 Level: 80	 IP Address: 118.68.135.17 : 52420
21:23	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 113.22.199.222 : 27183
21:23	Account: thoakhungz2	 Name: §iÖpÙLiªnÙTó	 Level: 83	 IP Address: 171.231.115.107 : 49533
21:23	Account: thoakhungz1	 Name: HètÙCøtÙLiÖng	 Level: 84	 IP Address: 171.231.115.107 : 49534
21:23	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 84	 IP Address: 118.68.135.17 : 52421
21:23	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 84	 IP Address: 116.108.185.216 : 6891
21:23	Account: quocviet1986	 Name: CauHai	 Level: 83	 IP Address: 113.172.115.60 : 6173
21:23	Account: finndang152	 Name: TiÓuÙTinhÙNhi	 Level: 74	 IP Address: 1.55.176.232 : 48323
21:23	Account: tumap3000	 Name: lieutugia	 Level: 80	 IP Address: 27.75.131.29 : 27853
21:23	Account: tieubaobao152	 Name: aÙhiÙhiÙhi	 Level: 72	 IP Address: 1.55.176.232 : 40241
21:23	Account: vunguyen1987	 Name: ThuyYen	 Level: 80	 IP Address: 27.78.207.70 : 49274
21:23	Account: vunguyen1984	 Name: TieuThanh	 Level: 77	 IP Address: 27.78.207.70 : 49275
21:23	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 85	 IP Address: 113.22.199.222 : 35649
21:23	Account: vunguyen1986	 Name: BoomBoom	 Level: 79	 IP Address: 27.78.207.70 : 49276
21:23	Account: gcity01	 Name: 01ÙThiÕuÙL©m	 Level: 86	 IP Address: 113.22.199.222 : 8254
21:23	Account: tungdaika1980b	 Name: hnÙraikage	 Level: 82	 IP Address: 113.23.91.221 : 46005
21:23	Account: tumap3002	 Name: ChuyenBuff	 Level: 85	 IP Address: 27.75.131.29 : 27855
21:23	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 82	 IP Address: 117.3.187.15 : 61464
21:23	Account: kimmalenhhai3	 Name: MÊtNgñV×ThiÕuS÷a	 Level: 82	 IP Address: 117.3.187.15 : 61465
21:23	Account: mrbuno3	 Name: Ph­íc5§ª	 Level: 86	 IP Address: 58.187.117.23 : 58549
21:23	Account: mrbuno2	 Name: Ph­íc4§ª	 Level: 85	 IP Address: 58.187.117.23 : 58550
21:23	Account: thoakhungz4	 Name: C¸iÙLångÙHeoÙN¸i	 Level: 85	 IP Address: 171.231.115.107 : 49535
21:23	Account: tieubao152	 Name: TiÓuÙB¶o	 Level: 78	 IP Address: 1.55.176.232 : 2358
21:23	Account: tungdaika1980a	 Name: hnÙsarapova	 Level: 79	 IP Address: 113.23.91.221 : 46699
21:23	Account: thangvl2	 Name: NMBTGr	 Level: 68	 IP Address: 183.80.215.160 : 49652
21:23	Account: tungdaika1980	 Name: hnÙyazing	 Level: 81	 IP Address: 113.23.91.221 : 49175
21:23	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 84	 IP Address: 117.3.187.15 : 61466
21:23	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 86	 IP Address: 14.245.139.5 : 52718
21:23	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 84	 IP Address: 171.231.115.107 : 49536
21:23	Account: xebmt1	 Name: XeÙN­ícÙMİa	 Level: 79	 IP Address: 27.79.74.126 : 56740
21:23	Account: kingvl2	 Name: KimLongKaKa	 Level: 82	 IP Address: 118.70.41.159 : 49632
21:23	Account: tranvinh03	 Name: IstÙMyÙlife	 Level: 82	 IP Address: 14.245.139.5 : 52719
21:23	Account: longyen010	 Name: MrÙLong	 Level: 82	 IP Address: 14.187.192.110 : 49477
21:23	Account: kimmalenhhai4	 Name: ChimToNhÊtXãm	 Level: 83	 IP Address: 117.3.187.15 : 61467
21:23	Account: thangvl1	 Name: VDBTGr	 Level: 69	 IP Address: 183.80.215.160 : 49653
21:23	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 81	 IP Address: 14.162.204.225 : 49980
21:23	Account: kingvl4	 Name: ThñyTiªnTØTØ	 Level: 80	 IP Address: 118.70.41.159 : 6915
21:23	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 81	 IP Address: 14.162.204.225 : 58075
21:23	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 81	 IP Address: 14.162.204.225 : 49982
21:23	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 91	 IP Address: 27.79.74.126 : 56747
21:23	Account: tungdaika1980c	 Name: hnÙosaka	 Level: 81	 IP Address: 113.23.91.221 : 37447
21:23	Account: mapdl4	 Name: ThiªnÙNhÉn	 Level: 81	 IP Address: 14.168.28.44 : 52836
21:24	Account: minhngo7989	 Name: MrMinh	 Level: 80	 IP Address: 1.53.210.87 : 59570
21:24	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 91	 IP Address: 14.230.179.226 : 61051
21:24	Account: coca04	 Name: CanhSat116	 Level: 77	 IP Address: 14.246.75.89 : 28899
21:24	Account: coca03	 Name: CanhSat115	 Level: 78	 IP Address: 14.246.75.89 : 28900
21:24	Account: coca01	 Name: CanhSat113	 Level: 76	 IP Address: 14.246.75.89 : 28901
21:24	Account: vubluish	 Name: hoalongcaca	 Level: 77	 IP Address: 1.55.178.221 : 24478
21:24	Account: quocbaobp	 Name: NçiÙBuånÙKoÙTªn	 Level: 92	 IP Address: 115.75.51.168 : 41986
21:24	Account: nghibgnh	 Name: JX1ÙThanhÙLong	 Level: 81	 IP Address: 113.179.140.192 : 50938
21:24	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 27.75.131.29 : 27863
21:24	Account: coca02	 Name: CanhSat114	 Level: 78	 IP Address: 14.246.75.89 : 28903
21:25	Account: quocbaobp	 Name: NçiÙBuånÙKoÙTªn	 Level: 92	 IP Address: 115.75.51.168 : 41988
21:25	Account: qwqwqw3	 Name: ThÈmÙV¹nÙTam	 Level: 82	 IP Address: 171.249.236.64 : 59262
21:25	Account: hung131103	 Name: §­êngTamLang	 Level: 80	 IP Address: 113.185.15.134 : 57912
21:26	Account: kingvl3	 Name: HáaLongCaCa	 Level: 80	 IP Address: 118.70.41.159 : 47213
21:26	Account: gcity04	 Name: datau01	 Level: 5	 IP Address: 113.22.199.222 : 47564
21:26	Account: nam92hd3	 Name: ThiªnÙNhÉN	 Level: 80	 IP Address: 27.66.95.53 : 1410
21:26	Account: gcity04	 Name: giudo01	 Level: 80	 IP Address: 113.22.199.222 : 41745
21:26	Account: longyen012	 Name: TiÓuÙLong	 Level: 1	 IP Address: 14.187.192.110 : 49483
21:27	Account: nam92hd2	 Name: THiªnÙNhÉnÙ	 Level: 80	 IP Address: 27.66.95.53 : 4131
21:27	Account: nam92hd2	 Name: THiªnÙNhÉnÙ	 Level: 80	 IP Address: 27.66.95.53 : 4137
21:28	Account: nam92hd1	 Name: MaÙNhÉn	 Level: 80	 IP Address: 27.66.95.53 : 1424
21:28	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 88	 IP Address: 14.230.179.226 : 61068
21:29	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 85	 IP Address: 113.22.199.222 : 24293
21:29	Account: tumap3000	 Name: EmChoiLai	 Level: 1	 IP Address: 27.75.131.29 : 27892
21:30	Account: nam92hd	 Name: ViªmÙ§Õ	 Level: 80	 IP Address: 27.66.95.53 : 4147
21:32	Account: samsimon	 Name: ÙTıÙSG	 Level: 86	 IP Address: 14.230.179.226 : 61083
21:32	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 27.75.131.29 : 27900
21:33	Account: ruan131101	 Name: Do·nCa	 Level: 82	 IP Address: 113.185.15.134 : 19072
21:33	Account: tantrang1988	 Name: ChuChØNh­îc	 Level: 81	 IP Address: 171.253.47.104 : 41297
21:34	Account: vantuan1	 Name: FCÙNg¸o	 Level: 5	 IP Address: 14.167.90.226 : 50242
21:34	Account: vantuan1	 Name: FCÙNg¸o	 Level: 5	 IP Address: 14.167.90.226 : 50250
21:34	Account: tantrang1986	 Name: LãcXo¸iTöThÇn	 Level: 80	 IP Address: 171.253.47.104 : 47341
21:34	Account: tantrang1989	 Name: T©nTrang	 Level: 89	 IP Address: 171.253.47.104 : 35317
21:34	Account: tumap3000	 Name: EmChoiLai	 Level: 80	 IP Address: 27.75.131.29 : 27909
21:35	Account: tantrang1987	 Name: Mét§aoTĞNgôa	 Level: 80	 IP Address: 171.253.47.104 : 40292
21:35	Account: tantrang1986	 Name: LãcXo¸iTöThÇn	 Level: 80	 IP Address: 171.253.47.104 : 34615
21:35	Account: tumap3000	 Name: EmThichPk	 Level: 83	 IP Address: 27.75.131.29 : 27911
21:36	Account: tumap3000	 Name: EmChoiLai	 Level: 80	 IP Address: 27.75.131.29 : 27915
21:36	Account: vantuan1	 Name: FCÙNg¸o	 Level: 5	 IP Address: 14.167.90.226 : 50279
21:36	Account: ruan131102	 Name: §­êngLang	 Level: 81	 IP Address: 113.185.15.134 : 41657
21:36	Account: tumap3002	 Name: BuffLaiThoi	 Level: 1	 IP Address: 27.75.131.29 : 27921
21:37	Account: ruan131103	 Name: Qu¸chCa	 Level: 82	 IP Address: 113.185.15.134 : 61847
21:38	Account: huy1713	 Name: SonGoKu	 Level: 1	 IP Address: 116.108.185.216 : 7845
21:39	Account: hangnitocvay1	 Name: ThiªnÙsøÙJAV	 Level: 74	 IP Address: 171.251.168.241 : 50100
21:39	Account: xebmt1	 Name: XeÙN­ícÙMİa	 Level: 79	 IP Address: 27.79.74.126 : 58043
21:39	Account: hung131104	 Name: HoµngPhñTrung	 Level: 80	 IP Address: 113.185.15.134 : 62778
21:39	Account: hangnitocvay	 Name: N÷ÙThÇnÙJAV	 Level: 74	 IP Address: 171.251.168.241 : 50102
21:40	Account: huy1714	 Name: ChiChi	 Level: 23	 IP Address: 116.108.185.216 : 7947
21:40	Account: quocviet1986	 Name: CauHai	 Level: 83	 IP Address: 113.172.115.60 : 6617
21:40	Account: quocviet1988	 Name: ChiHaiNM	 Level: 81	 IP Address: 113.172.115.60 : 6619
21:40	Account: hangnitocvay2	 Name: C«ÙbĞÙJAV	 Level: 78	 IP Address: 171.251.168.241 : 50105
21:41	Account: quocviet1985	 Name: CauHaiTL	 Level: 82	 IP Address: 113.172.115.60 : 50550
21:41	Account: tantrang1988	 Name: ChuChØNh­îc	 Level: 81	 IP Address: 171.253.47.104 : 37763
21:41	Account: quocviet1988	 Name: ChiHaiNM	 Level: 81	 IP Address: 113.172.115.60 : 6671
21:41	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 85	 IP Address: 113.22.199.222 : 11495
21:42	Account: huy1714	 Name: ConMaVuDai	 Level: 1	 IP Address: 116.108.185.216 : 8084
21:42	Account: dm0001	 Name: dm0001	 Level: 81	 IP Address: 14.168.28.44 : 53057
21:43	Account: thaocanh3	 Name: ThienNha0808	 Level: 62	 IP Address: 117.4.153.3 : 49293
21:43	Account: tumap3001	 Name: TrauBoGapNhau	 Level: 1	 IP Address: 27.75.131.29 : 27937
21:43	Account: gcity05	 Name: testthuyyen	 Level: 1	 IP Address: 113.22.199.222 : 50532
21:43	Account: huy1715	 Name: LöaÙThÇn	 Level: 1	 IP Address: 116.108.185.216 : 8159
21:44	Account: quocviet1986	 Name: CauHai	 Level: 83	 IP Address: 113.172.115.60 : 6705
21:44	Account: ngocbich01	 Name: fasfasf	 Level: 1	 IP Address: 14.233.101.29 : 54827
21:44	Account: tantrang1987	 Name: Mét§aoTĞNgôa	 Level: 80	 IP Address: 171.253.47.104 : 37067
21:45	Account: nd0001	 Name: nd0001	 Level: 81	 IP Address: 14.168.28.44 : 53077
21:46	Account: quocviet1987	 Name: ChiHaiND	 Level: 82	 IP Address: 113.172.115.60 : 50578
21:46	Account: thaocanh4	 Name: TiÓuÙNg­ÙNhi	 Level: 61	 IP Address: 117.4.153.3 : 49320
21:46	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 92	 IP Address: 14.230.179.226 : 61115
21:47	Account: tantrang1988	 Name: ChuChØNh­îc	 Level: 81	 IP Address: 171.253.47.104 : 42338
21:47	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 84	 IP Address: 171.231.115.107 : 49634
21:47	Account: huy1713	 Name: V­¬ngÙT¸	 Level: 72	 IP Address: 116.108.185.216 : 8386
21:47	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 92	 IP Address: 14.230.179.226 : 61118
21:47	Account: thaocanh5	 Name: ThiªnÙH¹ÙV«ÙSong	 Level: 56	 IP Address: 117.4.153.3 : 49357
21:48	Account: sarin1990	 Name: DocDep	 Level: 68	 IP Address: 27.69.147.127 : 51570
21:48	Account: tantrang1989	 Name: T©nTrang	 Level: 89	 IP Address: 171.253.47.104 : 34720
21:48	Account: thaocanh6	 Name: ViÙTiÓuÙB¶o	 Level: 61	 IP Address: 117.4.153.3 : 49362
21:48	Account: huy1713	 Name: SonGoKu	 Level: 80	 IP Address: 116.108.185.216 : 8474
21:49	Account: yakahura1	 Name: NøngÙCÆc	 Level: 82	 IP Address: 115.79.165.38 : 49393
21:52	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 59588
21:53	Account: mapdl3	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 53122
21:53	Account: tantrang1989	 Name: T©nTrang	 Level: 89	 IP Address: 171.253.47.104 : 37177
21:54	Account: nam92hd3	 Name: ThiªnÙNhÉN	 Level: 80	 IP Address: 27.66.95.53 : 5177
21:54	Account: nam92hd2	 Name: THiªnÙNhÉnÙ	 Level: 80	 IP Address: 27.66.95.53 : 5219
21:54	Account: dm0001	 Name: dm0001	 Level: 81	 IP Address: 14.168.28.44 : 53135
21:54	Account: nam92hd1	 Name: MaÙNhÉn	 Level: 80	 IP Address: 27.66.95.53 : 5235
21:55	Account: gcity04	 Name: datau01	 Level: 5	 IP Address: 113.22.199.222 : 40278
21:55	Account: nam92hd	 Name: ViªmÙ§Õ	 Level: 80	 IP Address: 27.66.95.53 : 5249
21:55	Account: gcity04	 Name: giudo01	 Level: 80	 IP Address: 113.22.199.222 : 39246
21:55	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 59607
21:55	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 85	 IP Address: 113.22.199.222 : 43628
21:56	Account: minsimon	 Name: ÙSöuÙSG	 Level: 85	 IP Address: 14.230.179.226 : 61134
21:58	Account: hung131104	 Name: HoµngPhñTrung	 Level: 80	 IP Address: 113.185.15.134 : 21153
21:59	Account: nam92hd	 Name: ViªmÙ§Õ	 Level: 80	 IP Address: 27.66.95.53 : 1528
22:1	Account: xebmt2	 Name: XeÙN­ícÙMİaÙ2	 Level: 81	 IP Address: 27.79.74.126 : 59849
22:5	Account: tumap3004	 Name: TrumBoss	 Level: 83	 IP Address: 27.75.131.29 : 27922
22:5	Account: photocopy1	 Name: CÈmYVÖ	 Level: 71	 IP Address: 27.2.129.35 : 27300
22:7	Account: tumap3004	 Name: DamManhVao	 Level: 1	 IP Address: 27.75.131.29 : 27929
22:8	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 88	 IP Address: 42.117.84.197 : 51115
22:12	Account: tumap3000	 Name: EmChoiLai	 Level: 80	 IP Address: 27.75.131.29 : 27944
22:13	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 86	 IP Address: 14.245.139.5 : 52721
22:13	Account: hung131103	 Name: §­êngTamLang	 Level: 80	 IP Address: 113.185.15.134 : 32807
22:14	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 88	 IP Address: 42.117.84.197 : 51209
22:15	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 86	 IP Address: 14.233.101.29 : 55244
22:16	Account: tumap3002	 Name: BuffLaiThoi	 Level: 80	 IP Address: 27.75.131.29 : 27959
22:16	Account: hung131101	 Name: D­¬ngB¶oYÕn	 Level: 80	 IP Address: 113.185.15.134 : 4343
22:16	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 88	 IP Address: 42.117.84.197 : 51215
22:17	Account: hung131102	 Name: Qu¸chTïngH­ng	 Level: 80	 IP Address: 113.185.15.134 : 25818
22:18	Account: tumap3001	 Name: TrauBoGapNhau	 Level: 80	 IP Address: 27.75.131.29 : 27972
22:18	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 90	 IP Address: 14.245.139.5 : 52725
22:21	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 92	 IP Address: 118.68.135.17 : 54965
22:21	Account: tantrang1986	 Name: LãcXo¸iTöThÇn	 Level: 80	 IP Address: 171.253.47.104 : 47018
22:21	Account: nam192hd	 Name: ThİchÙTh×ÙCh¬i	 Level: 80	 IP Address: 27.66.95.53 : 1630
22:22	Account: tantrang1986	 Name: LãcXo¸iTöThÇn	 Level: 80	 IP Address: 171.253.47.104 : 33954
22:22	Account: xebmt1	 Name: XeÙN­ícÙMİa	 Level: 79	 IP Address: 27.79.74.126 : 61573
22:22	Account: sarin1990	 Name: DocDep	 Level: 69	 IP Address: 27.69.147.127 : 59269
22:23	Account: bihulk04	 Name: 74ÙBĞÙSHXT	 Level: 86	 IP Address: 42.117.84.197 : 51227
22:24	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 42.117.84.197 : 51230
22:25	Account: nam92hd	 Name: LµmTıLöaKh«ngEm	 Level: 1	 IP Address: 27.66.95.53 : 1638
22:25	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 90	 IP Address: 14.245.139.5 : 49177
22:25	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 42.117.84.197 : 51232
22:26	Account: dxidau	 Name: FCKhanhHoaFC	 Level: 81	 IP Address: 27.71.160.55 : 54490
22:28	Account: haivlc1	 Name: §écNguNg­êi	 Level: 14	 IP Address: 27.3.48.145 : 43109
22:28	Account: minhngo7989	 Name: MrMinh	 Level: 80	 IP Address: 1.53.210.87 : 62597
22:29	Account: thoakhungz5	 Name: CùcÙKúÙBèÙL¸o	 Level: 80	 IP Address: 171.231.115.107 : 49814
22:29	Account: thoakhungz6	 Name: X¹oÙKeÙChóa	 Level: 80	 IP Address: 171.231.115.107 : 49818
22:30	Account: thoakhungz7	 Name: ThöÙ§ôngÙTaoÙXem	 Level: 80	 IP Address: 171.231.115.107 : 49821
22:31	Account: minhngo89	 Name: MaiMai	 Level: 80	 IP Address: 1.53.210.87 : 62721
22:31	Account: nam92hd1	 Name: LµmTıC«nKh«ngEm	 Level: 1	 IP Address: 27.66.95.53 : 1648
22:31	Account: thoakhungz8	 Name: Nh©yÙV·iÙL	 Level: 80	 IP Address: 171.231.115.107 : 49827
22:32	Account: haivlc1	 Name: TïngNguyÔn	 Level: 1	 IP Address: 27.3.48.145 : 43124
22:32	Account: dxidau	 Name: FCKhanhHoaFC	 Level: 81	 IP Address: 27.71.160.55 : 54534
22:32	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 84	 IP Address: 171.231.115.107 : 49832
22:33	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 90	 IP Address: 14.230.179.226 : 61234
22:34	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 42.117.84.197 : 51245
22:35	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 42.117.84.197 : 51248
22:35	Account: sarin1990	 Name: DepZai	 Level: 1	 IP Address: 27.69.147.127 : 59352
22:38	Account: nam92hd2	 Name: LµmTıLècKh«ngEm	 Level: 1	 IP Address: 27.66.95.53 : 1660
22:38	Account: haivlc1	 Name: TïngNguyÔn	 Level: 80	 IP Address: 27.3.48.145 : 48359
22:39	Account: haivlc1	 Name: TïngNguyÔn	 Level: 80	 IP Address: 27.3.48.145 : 38745
22:42	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 89	 IP Address: 42.117.84.197 : 51256
22:42	Account: quocbaobp	 Name: NçiÙBuånÙKoÙTªn	 Level: 92	 IP Address: 27.79.74.126 : 63200
22:42	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 42.117.84.197 : 51259
22:42	Account: thoakhungs2	 Name: DKZÙ1000	 Level: 1	 IP Address: 171.231.115.107 : 49880
22:43	Account: bihulk04	 Name: 74ÙBĞÙSHXT	 Level: 86	 IP Address: 42.117.84.197 : 51261
22:43	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 1	 IP Address: 27.66.95.53 : 1669
22:44	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 87	 IP Address: 118.68.135.17 : 54976
22:45	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 84	 IP Address: 171.231.115.107 : 49892
22:47	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 42.117.84.197 : 51266
22:49	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 90	 IP Address: 14.245.139.5 : 52727
22:50	Account: nam92hd	 Name: LµmTıLöaKh«ngEm	 Level: 80	 IP Address: 27.66.95.53 : 1708
22:52	Account: mapdl2	 Name: §¹tÙMa	 Level: 79	 IP Address: 14.168.28.44 : 53413
22:52	Account: mapdl3	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 53417
